10/14/19,07:49:07.344Z,36.563,70.8372,4.5,"33km S of Jarm, Afghanistan"
10/14/19,06:51:17.620Z,39.6591682,-121.8931656,2.74,"8km W of Durham, CA"
10/14/19,06:18:06.080Z,19.2388,-67.242,3.19,"86km N of San Antonio, Puerto Rico"
10/14/19,05:35:32.460Z,18.7631,-67.441,2.55,"46km NW of San Antonio, Puerto Rico"
10/14/19,05:28:32.249Z,-25.4707,179.3451,4.5,South of the Fiji Islands
10/14/19,05:07:22.670Z,19.0993,-67.1461,3.39,"69km N of Isabela, Puerto Rico"
10/14/19,04:57:27.140Z,35.5593333,-117.3346667,2.88,"23km S of Trona, CA"
10/14/19,03:55:30.350Z,33.3196667,-116.421,2.99,"8km NNW of Borrego Springs, CA"
10/14/19,03:29:20.300Z,55.9881,-156.2515,4,"43km WNW of Chirikof Island, Alaska"
10/14/19,03:20:24.540Z,19.2743,-67.5001,3.11,"83km NNW of San Antonio, Puerto Rico"
10/14/19,01:58:23.230Z,19.1341,-67.0973,2.93,"70km N of Isabela, Puerto Rico"
10/14/19,01:44:13.651Z,-31.9512,179.8611,4.2,"130km WSW of L'Esperance Rock, New Zealand"
10/14/19,01:40:25.330Z,36.4466667,-89.8005,2.54,"9km WNW of Portageville, Missouri"
10/14/19,01:38:53.590Z,19.1148,-67.1525,2.73,"69km N of Isabela, Puerto Rico"
10/14/19,01:25:28.610Z,37.2593346,-121.5096664,2.56,"19km NE of Morgan Hill, CA"
10/14/19,01:11:29.135Z,36.5254,70.6014,5,"43km SSW of Jarm, Afghanistan"
10/14/19,00:58:01.450Z,19.1533,-67.1376,2.76,"73km N of Isabela, Puerto Rico"
10/13/19,23:32:07.260Z,37.2589989,-121.5106659,2.87,"19km NE of Morgan Hill, CA"
10/13/19,22:48:02.857Z,60.8797,-150.7547,2.5,"35km NE of Nikiski, Alaska"
10/13/19,22:16:44.190Z,19.0915,-67.0846,2.94,"65km N of Isabela, Puerto Rico"
10/13/19,21:57:35.736Z,-30.2506,-178.011,5.2,"109km S of Raoul Island, New Zealand"
10/13/19,20:25:58.220Z,19.2101,-67.4185,2.85,"83km NNW of San Antonio, Puerto Rico"
10/13/19,20:02:43.041Z,-20.6104,-178.7873,4.6,"10km WNW of Ndoi Island, Fiji"
10/13/19,20:01:19.960Z,18.7605,-65.171,3.11,"52km NNW of Charlotte Amalie, U.S. Virgin Islands"
10/13/19,19:46:50.319Z,-26.3866,179.7654,4.4,South of the Fiji Islands
10/13/19,19:35:16.431Z,-0.1762,124.81,5,"106km SSE of Lolayan, Indonesia"
10/13/19,19:12:12.210Z,19.1323,-67.1931,3.09,"71km N of San Antonio, Puerto Rico"
10/13/19,18:38:32.851Z,58.8958,-152.391,3,"96km SSW of Homer, Alaska"
10/13/19,17:41:19.613Z,32.9556,73.56,3.3,"15km W of Jhelum, Pakistan"
10/13/19,17:36:37.660Z,39.2441667,-111.4696667,2.58,"16km ESE of Manti, Utah"
10/13/19,15:48:38.890Z,35.6061667,-117.412,3.07,"18km S of Trona, CA"
10/13/19,14:29:41.230Z,19.1908,-67.1766,3.14,"71km N of San Antonio, Puerto Rico"
10/13/19,13:51:33.870Z,18.248,-68.5295,2.95,"29km SSE of Boca de Yuma, Dominican Republic"
10/13/19,12:36:26.662Z,52.3157,-170.2197,4,"47km SE of Yunaska Island, Alaska"
10/13/19,12:35:56.060Z,18.9961,-67.1141,2.78,"55km N of Isabela, Puerto Rico"
10/13/19,12:21:07.964Z,-44.8783,35.0514,5.1,Prince Edward Islands region
10/13/19,12:11:57.569Z,52.2924,-169.9256,4.1,"64km SE of Yunaska Island, Alaska"
10/13/19,10:10:28.256Z,68.9976,-146.4508,2.8,"100km NNW of Arctic Village, Alaska"
10/13/19,09:58:42.447Z,44.5548,148.754,5,"102km SE of Kuril'sk, Russia"
10/13/19,09:26:31.683Z,31.0716,-103.3086,2.7,"42km SSE of Pecos, Texas"
10/13/19,08:24:41.092Z,59.0453,-151.8075,2.6,"68km SSW of Homer, Alaska"
10/13/19,07:48:26.460Z,19.0048,-67.0738,3.13,"56km N of Isabela, Puerto Rico"
10/13/19,07:24:40.960Z,69.6461,-144.2298,2.7,"58km SSW of Kaktovik, Alaska"
10/13/19,07:16:40.840Z,19.0851,-67.1965,3.26,"66km N of San Antonio, Puerto Rico"
10/13/19,07:01:10.150Z,19.2226,-67.23,2.79,"71km N of San Antonio, Puerto Rico"
10/13/19,06:36:30.810Z,19.0638,-67.2983,2.9,"66km NNW of San Antonio, Puerto Rico"
10/13/19,06:32:14.154Z,16.4284,146.3492,5.1,"73km E of Anatahan, Northern Mariana Islands"
10/13/19,06:09:02.441Z,-56.3715,-26.275,5.5,"67km ENE of Visokoi Island, South Georgia and the South Sandwich Islands"
10/13/19,05:14:59.420Z,19.3255,-67.4483,3.13,"101km NNW of San Antonio, Puerto Rico"
10/13/19,05:00:37.447Z,56.2387,-148.5468,3.1,"291km SE of Kodiak, Alaska"
10/13/19,04:52:57.570Z,16.2726,-97.918,4.7,"2km SE of Santa Maria Huazolotitlan, Mexico"
10/13/19,03:38:23.464Z,-20.3388,-173.3537,4.8,"120km ESE of Pangai, Tonga"
10/13/19,03:12:06.876Z,52.1786,-171.6176,3.5,"42km SW of Amukta Island, Alaska"
10/13/19,03:09:11.989Z,-25.5942,-177.3573,4.5,South of the Fiji Islands
10/13/19,02:53:15.579Z,12.8657,-89.8332,4.4,"80km S of Acajutla, El Salvador"
10/13/19,02:48:17.100Z,19.1551,-67.259,2.81,"75km NNW of San Antonio, Puerto Rico"
10/13/19,02:16:51.140Z,33.9653333,-116.6076667,2.46,"9km NW of Garnet, CA"
10/13/19,02:12:37.840Z,35.611,-117.5896667,2.55,"8km E of Ridgecrest, CA"
10/13/19,01:55:38.714Z,39.4288,-108.7339,2.7,"26km NNE of Loma, Colorado"
10/13/19,01:29:05.820Z,18.8836,-67.1055,3.11,"43km NNW of Isabela, Puerto Rico"
10/13/19,01:02:41.683Z,37.3122,72.1942,4.5,"33km E of Roshtqal'a, Tajikistan"
10/13/19,00:48:31.110Z,32.7465,-115.8276667,2.57,"16km E of Ocotillo, CA"
10/13/19,00:41:04.990Z,19.7475,-64.4625,3.24,"148km N of Road Town, British Virgin Islands"
10/12/19,23:17:59.624Z,-15.7581,-69.8312,4.2,"15km W of Taquile, Peru"
10/12/19,22:12:09.120Z,19.1523,-68.049,3.06,"95km NE of Punta Cana, Dominican Republic"
10/12/19,21:49:29.355Z,55.222,165.2379,4.4,"48km W of Nikol'skoye, Russia"
10/12/19,21:41:10.930Z,18.9935,-67.1803,3.02,"56km NNW of Isabela, Puerto Rico"
10/12/19,21:24:18.079Z,60.6098,-148.829,2.9,"19km SSW of Whittier, Alaska"
10/12/19,20:57:23.450Z,19.1731,-67.2238,3.07,"76km N of San Antonio, Puerto Rico"
10/12/19,20:40:38.243Z,-6.7804,146.5249,4.9,"48km NNW of Bulolo, Papua New Guinea"
10/12/19,19:21:02.380Z,19.6595,-64.8798,3.81,"117km N of Road Town, British Virgin Islands"
10/12/19,18:20:28.804Z,-4.8115,28.0962,4.6,"137km ENE of Kongolo, Democratic Republic of the Congo"
10/12/19,17:39:52.650Z,37.1373333,-84.372,2.68,"21km ENE of Somerset, Kentucky"
10/12/19,17:30:59.610Z,2.4579,128.8208,4.6,"121km NE of Tobelo, Indonesia"
10/12/19,17:21:26.930Z,32.4002,49.6707,4.9,"61km NNE of Masjed Soleyman, Iran"
10/12/19,16:42:10.907Z,57.9066,-137.4289,2.9,"114km WSW of Gustavus, Alaska"
10/12/19,15:59:50.248Z,57.9169,-137.8294,3.8,"108km WSW of Gustavus, Alaska"
10/12/19,15:59:16.760Z,19.0628,-67.2728,2.63,"65km NNW of San Antonio, Puerto Rico"
10/12/19,15:51:07.058Z,5.65,126.5396,4.5,"88km SSE of Pondaguitan, Philippines"
10/12/19,15:05:21.260Z,19.804,-64.6223,3.63,"151km N of Road Town, British Virgin Islands"
10/12/19,14:55:23.032Z,22.0371,110.3027,4.6,"32km S of Wenquan, China"
10/12/19,14:33:00.848Z,-3.6329,139.759,4.9,"143km SW of Abepura, Indonesia"
10/12/19,13:55:25.510Z,36.5568333,-89.6485,3.03,"4km SW of Lilbourn, Missouri"
10/12/19,13:33:55.919Z,-5.0301,130.811,4.5,"226km WNW of Tual, Indonesia"
10/12/19,11:54:28.140Z,56.2306,-148.6024,4,"289km SE of Kodiak, Alaska"
10/12/19,11:24:04.540Z,19.0476,-67.1418,3.04,"61km NNW of Isabela, Puerto Rico"
10/12/19,10:09:51.564Z,61.3822,-147.0161,3.2,"41km NW of Valdez, Alaska"
10/12/19,09:57:49.750Z,18.1166,-68.476,2.8,"32km SSE of Boca de Yuma, Dominican Republic"
10/12/19,09:55:15.725Z,-5.9891,131.4814,4.3,"144km WSW of Tual, Indonesia"
10/12/19,09:42:08.530Z,18.9208,-67.1558,3.05,"47km N of San Antonio, Puerto Rico"
10/12/19,09:25:12.210Z,19.3985,-155.2541667,2.48,"3km SSW of Volcano, Hawaii"
10/12/19,09:21:55.010Z,34.6857,140.5692,5.3,"55km SSE of Katsuura, Japan"
10/12/19,08:58:30.483Z,10.124,-104.2581,4.6,Northern East Pacific Rise
10/12/19,08:09:48.520Z,18.998,-67.1193,3.07,"55km N of Isabela, Puerto Rico"
10/12/19,07:37:28.780Z,18.9213,-66.4091,2.48,"50km N of Brenas, Puerto Rico"
10/12/19,06:55:27.810Z,18.699,-67.5153,2.7,"48km NW of Aguadilla, Puerto Rico"
10/12/19,06:49:35.853Z,37.49,20.6223,4.5,"31km SSW of Mouzaki, Greece"
10/12/19,06:14:54.460Z,35.131,-95.3475,2.48,"1km E of Quinton, Oklahoma"
10/12/19,05:42:15.710Z,19.0618,-67.0953,3.1,"64km N of Isabela, Puerto Rico"
10/12/19,04:44:44.963Z,69.6007,-144.3151,2.5,"64km SSW of Kaktovik, Alaska"
10/12/19,04:22:44.964Z,49.4802,-116.8684,2.5,"30km E of Nelson, Canada"
10/12/19,03:31:41.600Z,19.1881,-67.3428,3.13,"81km NNW of San Antonio, Puerto Rico"
10/12/19,03:23:55.850Z,19.132,-67.185,2.77,"75km N of Isabela, Puerto Rico"
10/12/19,03:22:48.062Z,56.2261,-148.7151,3.5,"283km SE of Kodiak, Alaska"
10/12/19,02:55:33.100Z,19.126,-66.8306,2.83,"70km N of Hatillo, Puerto Rico"
10/12/19,02:44:20.243Z,56.2224,-148.5898,5,"290km SE of Kodiak, Alaska"
10/12/19,02:35:40.461Z,-5.1453,152.6321,5.2,"87km SSW of Taron, Papua New Guinea"
10/12/19,01:29:55.393Z,60.6266,-139.7486,2.9,"120km N of Yakutat, Alaska"
10/12/19,01:07:07.150Z,-7.1412,129.3565,4.7,"234km WNW of Saumlaki, Indonesia"
10/11/19,22:43:19.471Z,37.6858,20.8899,4.5,"6km SE of Lithakia, Greece"
10/11/19,22:41:06.320Z,60.3043,-152.0375,2.8,"41km W of Cohoe, Alaska"
10/11/19,22:17:28.036Z,61.4063,-149.9634,2.5,"12km S of Big Lake, Alaska"
10/11/19,20:44:34.040Z,19.1253,-67.1028,3.02,"69km N of Isabela, Puerto Rico"
10/11/19,19:59:33.485Z,37.3983,-117.2466,2.8,"34km S of Goldfield, Nevada"
10/11/19,19:51:12.880Z,33.3221667,-116.4195,2.64,"8km NNW of Borrego Springs, CA"
10/11/19,19:07:39.640Z,35.5775,-117.4045,2.8,"21km S of Trona, CA"
10/11/19,18:52:40.380Z,-18.6449,-172.5914,5.2,"146km E of Neiafu, Tonga"
10/11/19,18:31:16.900Z,19.1806,-67.1323,2.98,"76km N of Isabela, Puerto Rico"
10/11/19,17:51:53.070Z,18.8878,-67.1855,3.29,"44km NNW of San Antonio, Puerto Rico"
10/11/19,17:23:03.975Z,-24.2442,-66.9727,4.7,"66km W of San Antonio de los Cobres, Argentina"
10/11/19,16:16:39.430Z,19.0371,-67.1441,3.09,"60km NNW of Isabela, Puerto Rico"
10/11/19,15:49:52.935Z,59.0194,-152.8977,2.6,"103km SW of Homer, Alaska"
10/11/19,15:18:37.736Z,-31.5874,179.7132,4.3,"132km W of L'Esperance Rock, New Zealand"
10/11/19,15:03:29.420Z,19.4588333,-155.5853333,2.71,"28km E of Honaunau-Napoopoo, Hawaii"
10/11/19,15:01:50.086Z,-4.6882,125.3281,4.7,"165km SW of Leksula, Indonesia"
10/11/19,14:47:04.270Z,19.3086667,-154.8883333,3.26,"17km S of Leilani Estates, Hawaii"
10/11/19,13:39:33.210Z,33.77,-115.9621667,2.67,"22km NE of Thermal, CA"
10/11/19,12:01:48.359Z,59.2241,-151.517,2.7,"46km S of Homer, Alaska"
10/11/19,10:59:48.252Z,-2.5477,-77.0031,4.3,"126km ESE of Macas, Ecuador"
10/11/19,10:36:28.690Z,19.0271,-67.2008,2.91,"60km N of San Antonio, Puerto Rico"
10/11/19,09:19:34.691Z,28.3237,54.5351,4.2,"47km S of Darab, Iran"
10/11/19,08:47:20.470Z,19.1005,-67.202,3.12,"75km N of Isabela, Puerto Rico"
10/11/19,07:48:33.014Z,55.9586,162.8894,4.9,"39km SE of Ust'-Kamchatsk Staryy, Russia"
10/11/19,06:42:51.860Z,19.1665,-67.3193,2.97,"78km NNW of San Antonio, Puerto Rico"
10/11/19,06:11:50.096Z,-30.5839,-72.2018,4.3,"96km W of Ovalle, Chile"
10/11/19,05:39:59.650Z,37.5644989,-118.6711655,2.65,"1km ENE of Toms Place, CA"
10/11/19,03:45:49.215Z,68.5444,-147.4419,2.6,"87km NW of Arctic Village, Alaska"
10/11/19,03:45:46.510Z,18.3731,-64.344,4.14,"41km SE of Road Town, British Virgin Islands"
10/11/19,03:04:33.730Z,19.318,-67.4368,3.13,"88km NNW of San Antonio, Puerto Rico"
10/11/19,02:55:41.375Z,-29.222,-71.8549,4.9,"95km NNW of Coquimbo, Chile"
10/11/19,01:55:07.163Z,6.7121,125.0271,5.1,"10km E of Columbio, Philippines"
10/11/19,01:39:24.897Z,51.3171,-178.1977,4.2,"63km S of Tanaga Volcano, Alaska"
10/11/19,01:36:31.313Z,31.2545,-109.0973,3.5,"43km ESE of Douglas, Arizona"
10/11/19,01:10:52.822Z,31.2627,-109.086,3.9,"44km ESE of Douglas, Arizona"
10/10/19,23:55:59.348Z,39.4291,25.6607,4.2,"37km NW of Eresos, Greece"
10/10/19,23:38:58.052Z,44.3208,-110.8815,2.5,"16km SSW of Old Faithful Geyser, Wyoming"
10/10/19,23:30:35.858Z,62.5757,-151.1911,3.4,"62km WNW of Talkeetna, Alaska"
10/10/19,22:54:23.050Z,19.6271,-64.5485,3.19,"121km N of Road Town, British Virgin Islands"
10/10/19,22:35:11.391Z,-4.4607,147.533,4.5,"210km ENE of Madang, Papua New Guinea"
10/10/19,22:11:14.489Z,16.1772,-96.5215,4.7,"19km SSE of Miahuatlan de Porfirio Diaz, Mexico"
10/10/19,22:05:35.106Z,12.9376,-89.8814,4.4,"72km S of Acajutla, El Salvador"
10/10/19,21:37:28.971Z,67.9793,-166.2258,2.5,"46km SSE of Point Hope, Alaska"
10/10/19,21:26:26.700Z,-46.9218,-10.3997,5.2,Southern Mid-Atlantic Ridge
10/10/19,19:20:40.010Z,19.0328,-68.4795,2.94,"64km NNE of Otra Banda, Dominican Republic"
10/10/19,19:16:41.492Z,43.3837,-128.0255,3.2,"295km W of Bandon, Oregon"
10/10/19,19:10:16.110Z,19.2666,-67.3573,3.23,"82km N of San Antonio, Puerto Rico"
10/10/19,19:08:28.474Z,7.1383,-77.1092,4.5,"33km S of Riosucio, Colombia"
10/10/19,18:32:14.421Z,-35.235,-179.3542,4.8,East of the North Island of New Zealand
10/10/19,17:58:35.530Z,19.1375,-67.0721,3.02,"84km N of Isabela, Puerto Rico"
10/10/19,17:26:42.163Z,-16.0937,-73.3867,4.5,"92km NW of Camana, Peru"
10/10/19,17:15:03.473Z,53.9236,-165.1031,2.9,"49km ESE of Akutan, Alaska"
10/10/19,16:52:03.266Z,40.722,29.2217,4.3,"8km NNW of Yalova, Turkey"
10/10/19,16:43:30.700Z,-18.613,168.4118,4.5,"97km S of Port-Vila, Vanuatu"
10/10/19,14:16:40.095Z,-6.845,129.5696,5.1,"228km WNW of Saumlaki, Indonesia"
10/10/19,12:55:08.960Z,19.29,-67.269,3.11,"90km NNW of San Antonio, Puerto Rico"
10/10/19,12:28:52.450Z,19.3171,-67.4375,2.99,"98km NNW of San Antonio, Puerto Rico"
10/10/19,11:16:21.250Z,19.1888,-67.4406,2.95,"85km NNW of San Antonio, Puerto Rico"
10/10/19,09:13:40.840Z,19.124,-67.177,3,"70km NNW of Isabela, Puerto Rico"
10/10/19,09:06:26.188Z,54.9976,-160.5651,3.1,"37km S of Sand Point, Alaska"
10/10/19,07:01:45.672Z,62.8983,-143.61,4,"52km SSW of Tok, Alaska"
10/10/19,04:39:48.226Z,-3.6504,128.2157,5,"4km WSW of Passo, Indonesia"
10/10/19,03:42:20.310Z,19.2006,-67.2791,2.95,"80km NNW of San Antonio, Puerto Rico"
10/10/19,03:23:02.234Z,9.6959,-84.6631,4.5,"9km NNW of Jaco, Costa Rica"
10/10/19,03:18:04.738Z,-57.9728,157.4102,5.4,Macquarie Island region
10/10/19,02:50:26.670Z,19.0708,-67.1503,2.62,"64km NNW of Isabela, Puerto Rico"
10/10/19,02:46:51.262Z,11.3412,-86.6642,4.6,"51km SSW of Masachapa, Nicaragua"
10/10/19,02:29:51.047Z,65.5576,-165.0649,2.8,"90km SSE of Shishmaref, Alaska"
10/10/19,01:55:01.074Z,51.265,-178.3184,3.5,"55km E of Amatignak Island, Alaska"
10/10/19,01:32:30.830Z,56.4239,-148.8094,3.1,"265km ESE of Kodiak, Alaska"
10/10/19,01:15:01.050Z,68.9949,-147.7776,3.4,"133km NW of Arctic Village, Alaska"
10/10/19,00:04:01.090Z,19.3003,-67.445,2.79,"80km NNW of San Antonio, Puerto Rico"
10/9/19,23:32:20.700Z,19.204,-67.26,2.98,"80km NNW of San Antonio, Puerto Rico"
10/9/19,22:13:04.126Z,52.4339,-168.9337,2.8,"56km S of Nikolski, Alaska"
10/9/19,22:13:03.679Z,53.4426,-170.1568,3.4,"97km NNE of Yunaska Island, Alaska"
10/9/19,21:26:09.009Z,-15.3018,-172.828,5.1,"122km NE of Hihifo, Tonga"
10/9/19,21:16:28.116Z,-35.1791,-179.1443,4.4,East of the North Island of New Zealand
10/9/19,20:31:24.080Z,18.7673,-67.5298,2.91,"54km NW of Aguadilla, Puerto Rico"
10/9/19,20:22:51.744Z,-35.1493,-179.3012,5.5,East of the North Island of New Zealand
10/9/19,20:09:06.580Z,35.659,-117.5543333,2.62,"12km ENE of Ridgecrest, CA"
10/9/19,17:50:59.600Z,19.0356,-67.1601,2.76,"60km NNW of Isabela, Puerto Rico"
10/9/19,17:26:52.380Z,18.4635,-67.6478,2.77,"47km WNW of Rincon, Puerto Rico"
10/9/19,17:18:34.855Z,42.6716,137.2932,4.1,"201km SE of Ol'ga, Russia"
10/9/19,17:16:55.894Z,61.5504,-146.4599,2.8,"45km N of Valdez, Alaska"
10/9/19,17:15:02.140Z,37.6409988,-118.9538345,2.46,"2km ENE of Mammoth Lakes, CA"
10/9/19,12:56:15.850Z,18.5758,-66.3558,2.89,"12km N of Brenas, Puerto Rico"
10/9/19,12:52:45.969Z,69.5621,-144.8454,2.5,"79km SW of Kaktovik, Alaska"
10/9/19,12:19:49.920Z,39.2599,-116.3923,2.7,"46km SW of Eureka, Nevada"
10/9/19,11:52:13.090Z,19.1206,-64.5071,3.35,"78km N of Road Town, British Virgin Islands"
10/9/19,11:28:43.650Z,33.0165,-116.3586667,2.54,"24km ESE of Julian, CA"
10/9/19,11:28:10.360Z,19.0823,-67.0655,2.81,"64km N of Isabela, Puerto Rico"
10/9/19,10:49:14.095Z,15.4161,-94.3073,4,"83km SW of Paredon, Mexico"
10/9/19,10:44:35.945Z,36.502,70.6407,5,"43km SSW of Jarm, Afghanistan"
10/9/19,10:00:11.265Z,-17.7625,-178.7008,4.6,"252km SE of Lambasa, Fiji"
10/9/19,09:25:35.913Z,68.8326,-146.2523,2.5,"83km NNW of Arctic Village, Alaska"
10/9/19,09:15:16.640Z,37.3818333,-121.7328333,3.25,"8km ENE of Alum Rock, CA"
10/9/19,08:51:25.475Z,30.0451,138.9888,4.6,"Izu Islands, Japan region"
10/9/19,08:17:23.684Z,36.6157,71.2223,4.6,"28km WSW of Ashkasham, Afghanistan"
10/9/19,08:03:47.762Z,68.5877,-147.4132,2.5,"92km NW of Arctic Village, Alaska"
10/9/19,07:57:40.603Z,20.3849,121.6278,4.7,"26km WNW of Sabtang, Philippines"
10/9/19,07:57:36.350Z,37.6408348,-118.9518356,2.57,"2km E of Mammoth Lakes, CA"
10/9/19,07:48:16.073Z,35.6846,139.6024,3.4,"3km E of Mitaka-shi, Japan"
10/9/19,06:35:00.134Z,71.1695,-135.6272,2.7,"214km NNW of Tuktoyaktuk, Canada"
